#freq EAS EAS_smooth
4.262695e+01 1.404466e-02 2.005386e-02
4.265137e+01 1.477990e-02 2.008132e-02
4.267578e+01 1.427695e-02 2.010984e-02
4.270020e+01 1.307795e-02 2.013863e-02
4.272461e+01 1.134636e-02 2.016688e-02
4.274902e+01 1.501168e-02 2.019401e-02
4.277344e+01 2.250376e-02 2.021927e-02
4.279785e+01 2.884577e-02 2.024182e-02
4.282227e+01 2.958935e-02 2.026033e-02
4.284668e+01 3.349332e-02 2.027401e-02
4.287109e+01 3.599489e-02 2.028298e-02
4.289551e+01 2.898794e-02 2.028644e-02
4.291992e+01 2.256043e-02 2.028353e-02
4.294434e+01 2.408407e-02 2.027355e-02
4.296875e+01 2.189639e-02 2.025647e-02
4.299316e+01 1.082438e-02 2.023160e-02
4.301758e+01 1.954163e-02 2.019814e-02
4.304199e+01 2.489034e-02 2.015697e-02
4.306641e+01 3.105707e-02 2.010698e-02
4.309082e+01 3.452332e-02 2.004819e-02
4.311523e+01 2.477941e-02 1.998073e-02
4.313965e+01 1.794455e-02 1.990454e-02
4.316406e+01 1.693756e-02 1.981951e-02
4.318848e+01 1.747957e-02 1.972570e-02
4.321289e+01 1.659537e-02 1.962306e-02
4.323730e+01 2.207317e-02 1.951195e-02
4.326172e+01 2.840000e-02 1.939317e-02
4.328613e+01 2.585276e-02 1.926646e-02
4.331055e+01 2.216131e-02 1.913194e-02
4.333496e+01 2.462060e-02 1.899136e-02
4.335938e+01 2.607104e-02 1.884499e-02
4.338379e+01 1.812287e-02 1.869356e-02
4.340820e+01 1.363621e-02 1.853756e-02
4.343262e+01 1.177555e-02 1.837783e-02
4.345703e+01 1.058382e-02 1.821512e-02
4.348145e+01 1.179530e-02 1.804971e-02
4.350586e+01 7.030397e-03 1.788209e-02
4.353027e+01 1.080696e-02 1.771285e-02
4.355469e+01 2.174406e-02 1.754325e-02
4.357910e+01 2.415439e-02 1.737396e-02
4.360352e+01 2.402460e-02 1.720551e-02
4.362793e+01 2.300304e-02 1.703820e-02
4.365234e+01 1.722042e-02 1.687273e-02
4.367676e+01 1.111715e-02 1.670984e-02
4.370117e+01 1.367809e-02 1.655034e-02
4.372559e+01 1.689758e-02 1.639464e-02
4.375000e+01 1.286382e-02 1.624279e-02
4.377441e+01 1.547112e-02 1.609554e-02
4.379883e+01 1.718546e-02 1.595310e-02
4.382324e+01 1.544403e-02 1.581606e-02
4.384766e+01 2.044128e-02 1.568545e-02
4.387207e+01 1.832188e-02 1.556037e-02
4.389648e+01 1.191060e-02 1.544170e-02
4.392090e+01 1.274549e-02 1.532922e-02
4.394531e+01 8.906337e-03 1.522205e-02
4.396973e+01 1.227000e-02 1.512071e-02
4.399414e+01 1.270718e-02 1.502567e-02
4.401855e+01 9.909088e-03 1.493703e-02
4.404297e+01 8.164299e-03 1.485480e-02
4.406738e+01 1.317218e-02 1.477823e-02
4.409180e+01 1.454831e-02 1.470695e-02
4.411621e+01 9.749356e-03 1.464086e-02
4.414062e+01 1.451788e-02 1.457971e-02
4.416504e+01 1.401765e-02 1.452305e-02
4.418945e+01 1.455190e-02 1.447113e-02
4.421387e+01 1.829123e-02 1.442361e-02
4.423828e+01 1.713107e-02 1.438020e-02
4.426270e+01 1.359636e-02 1.434056e-02
4.428711e+01 6.541852e-03 1.430443e-02
4.431152e+01 1.149837e-02 1.427099e-02
4.433594e+01 1.235212e-02 1.424005e-02
4.436035e+01 7.304450e-03 1.421167e-02
4.438477e+01 1.321466e-02 1.418448e-02
4.440918e+01 1.567255e-02 1.415856e-02
4.443359e+01 1.150764e-02 1.413326e-02
4.445801e+01 1.781488e-02 1.410862e-02
4.448242e+01 2.250618e-02 1.408511e-02
4.450684e+01 2.097492e-02 1.406164e-02
4.453125e+01 2.130167e-02 1.403763e-02
4.455566e+01 1.771381e-02 1.401293e-02
4.458008e+01 1.327238e-02 1.398750e-02
4.460449e+01 1.517263e-02 1.396054e-02
4.462891e+01 1.011079e-02 1.393169e-02
4.465332e+01 7.743218e-03 1.390242e-02
4.467773e+01 1.392823e-02 1.387122e-02
4.470215e+01 1.163180e-02 1.383808e-02
4.472656e+01 1.578820e-02 1.380248e-02
4.475098e+01 2.158966e-02 1.376485e-02
4.477539e+01 1.722184e-02 1.372545e-02
4.479980e+01 1.462618e-02 1.368369e-02
4.482422e+01 1.702539e-02 1.363926e-02
4.484863e+01 1.508309e-02 1.359237e-02
4.487305e+01 1.447922e-02 1.354333e-02
4.489746e+01 1.526880e-02 1.349178e-02
4.492188e+01 1.504033e-02 1.343773e-02
4.494629e+01 1.150173e-02 1.338107e-02
4.497070e+01 1.209147e-02 1.332234e-02
4.499512e+01 1.272342e-02 1.326153e-02
4.501953e+01 9.164489e-03 1.319876e-02
4.504395e+01 1.034119e-02 1.313460e-02
4.506836e+01 9.132395e-03 1.306900e-02
4.509277e+01 1.045831e-02 1.300151e-02
4.511719e+01 7.890464e-03 1.293271e-02
4.514160e+01 6.184900e-03 1.286310e-02
4.516602e+01 6.621188e-03 1.279209e-02
4.519043e+01 1.327923e-02 1.272041e-02
4.521484e+01 2.185714e-02 1.264851e-02
4.523926e+01 1.958934e-02 1.257583e-02
4.526367e+01 2.148046e-02 1.250326e-02
4.528809e+01 2.321334e-02 1.243136e-02
4.531250e+01 1.277374e-02 1.235953e-02
4.533691e+01 7.605253e-03 1.228805e-02
4.536133e+01 8.693960e-03 1.221739e-02
4.538574e+01 1.623662e-02 1.214793e-02
4.541016e+01 2.204194e-02 1.207953e-02
4.543457e+01 1.643089e-02 1.201247e-02
4.545898e+01 1.254354e-02 1.194675e-02
4.548340e+01 9.977720e-03 1.188248e-02
4.550781e+01 6.622872e-03 1.182032e-02
4.553223e+01 8.234182e-03 1.176059e-02
4.555664e+01 3.937558e-03 1.170255e-02
4.558105e+01 5.931264e-03 1.164726e-02
4.560547e+01 1.018077e-02 1.159457e-02
4.562988e+01 1.294054e-02 1.154410e-02
4.565430e+01 7.427461e-03 1.149690e-02
4.567871e+01 8.028655e-03 1.145320e-02
4.570312e+01 8.357066e-03 1.141264e-02
4.572754e+01 8.539413e-03 1.137499e-02
4.575195e+01 9.517436e-03 1.134004e-02
4.577637e+01 1.075793e-02 1.130866e-02
4.580078e+01 1.375063e-02 1.128011e-02
4.582520e+01 1.024648e-02 1.125485e-02
4.584961e+01 1.087942e-02 1.123325e-02
4.587402e+01 1.417773e-02 1.121434e-02
4.589844e+01 8.644934e-03 1.119877e-02
4.592285e+01 6.653021e-03 1.118646e-02
4.594727e+01 8.581934e-03 1.117742e-02
4.597168e+01 1.249761e-02 1.117198e-02
4.599609e+01 1.135084e-02 1.116959e-02
4.602051e+01 8.052479e-03 1.117007e-02
4.604492e+01 1.441709e-02 1.117418e-02
4.606934e+01 1.991300e-02 1.118124e-02
4.609375e+01 1.467679e-02 1.119051e-02
4.611816e+01 9.088278e-03 1.120294e-02
4.614258e+01 1.263680e-02 1.121781e-02
4.616699e+01 1.457137e-02 1.123445e-02
4.619141e+01 1.139683e-02 1.125362e-02
4.621582e+01 7.028848e-03 1.127531e-02
4.624023e+01 7.598697e-03 1.129860e-02
4.626465e+01 1.385636e-02 1.132327e-02
4.628906e+01 1.410001e-02 1.134979e-02
4.631348e+01 5.951947e-03 1.137774e-02
4.633789e+01 8.510348e-03 1.140665e-02
4.636230e+01 1.052393e-02 1.143650e-02
4.638672e+01 1.174327e-02 1.146754e-02
4.641113e+01 7.824233e-03 1.149877e-02
4.643555e+01 5.451668e-03 1.153060e-02
4.645996e+01 9.183666e-03 1.156289e-02
4.648438e+01 9.389263e-03 1.159525e-02
4.650879e+01 6.837916e-03 1.162778e-02
4.653320e+01 1.204746e-02 1.166000e-02
4.655762e+01 1.501072e-02 1.169193e-02
4.658203e+01 9.435595e-03 1.172342e-02
4.660645e+01 1.315948e-02 1.175416e-02
4.663086e+01 1.725903e-02 1.178365e-02
4.665527e+01 1.255987e-02 1.181187e-02
4.667969e+01 1.397724e-02 1.183934e-02
4.670410e+01 1.808721e-02 1.186564e-02
4.672852e+01 1.415222e-02 1.189053e-02
4.675293e+01 8.421894e-03 1.191472e-02
4.677734e+01 1.518477e-02 1.193785e-02
4.680176e+01 1.886868e-02 1.195912e-02
4.682617e+01 1.308456e-02 1.197861e-02
4.685059e+01 1.158468e-02 1.199655e-02
4.687500e+01 1.182476e-02 1.201313e-02
4.689941e+01 7.663666e-03 1.202818e-02
4.692383e+01 1.211222e-02 1.204198e-02
4.694824e+01 1.436647e-02 1.205423e-02
4.697266e+01 8.211526e-03 1.206433e-02
4.699707e+01 1.416149e-02 1.207330e-02
4.702148e+01 1.473788e-02 1.208063e-02
4.704590e+01 9.271330e-03 1.208601e-02
4.707031e+01 1.619028e-02 1.208985e-02
4.709473e+01 1.953967e-02 1.209277e-02
4.711914e+01 1.409856e-02 1.209469e-02
4.714355e+01 1.896777e-02 1.209480e-02
4.716797e+01 1.820217e-02 1.209384e-02
4.719238e+01 7.078313e-03 1.209190e-02
4.721680e+01 1.003965e-02 1.208852e-02
4.724121e+01 6.613710e-03 1.208368e-02
4.726562e+01 8.115973e-03 1.207809e-02
4.729004e+01 1.025449e-02 1.207183e-02
4.731445e+01 3.109284e-03 1.206421e-02
4.733887e+01 7.889026e-03 1.205604e-02
4.736328e+01 5.264219e-03 1.204732e-02
4.738770e+01 6.511627e-03 1.203733e-02
4.741211e+01 1.239088e-02 1.202664e-02
4.743652e+01 8.234253e-03 1.201483e-02
4.746094e+01 9.744077e-03 1.200260e-02
4.748535e+01 2.015315e-02 1.198983e-02
4.750977e+01 2.013006e-02 1.197564e-02
4.753418e+01 1.615450e-02 1.196095e-02
4.755859e+01 2.279281e-02 1.194600e-02
4.758301e+01 2.231265e-02 1.193029e-02
4.760742e+01 1.321794e-02 1.191364e-02
4.763184e+01 1.190543e-02 1.189652e-02
4.765625e+01 1.619877e-02 1.187868e-02
4.768066e+01 1.095630e-02 1.186004e-02
4.770508e+01 2.435907e-03 1.184081e-02
4.772949e+01 5.977345e-03 1.182024e-02
4.775391e+01 1.032537e-02 1.179888e-02
4.777832e+01 6.931029e-03 1.177743e-02
4.780273e+01 6.601846e-03 1.175464e-02
4.782715e+01 1.151157e-02 1.173112e-02
4.785156e+01 5.430544e-03 1.170670e-02
4.787598e+01 1.023319e-02 1.168141e-02
4.790039e+01 1.286950e-02 1.165519e-02
4.792480e+01 1.049418e-02 1.162817e-02
4.794922e+01 1.410660e-02 1.159994e-02
4.797363e+01 1.840701e-02 1.157113e-02
4.799805e+01 1.730850e-02 1.154135e-02
4.802246e+01 1.610646e-02 1.151059e-02
4.804688e+01 1.619085e-02 1.147877e-02
4.807129e+01 1.457640e-02 1.144666e-02
4.809570e+01 1.088741e-02 1.141334e-02
4.812012e+01 1.027281e-02 1.137933e-02
4.814453e+01 1.126382e-02 1.134508e-02
4.816895e+01 1.083613e-02 1.130976e-02
4.819336e+01 7.748498e-03 1.127425e-02
4.821777e+01 1.060321e-02 1.123845e-02
4.824219e+01 1.414552e-02 1.120223e-02
4.826660e+01 9.214441e-03 1.116525e-02
4.829102e+01 1.209644e-02 1.112831e-02
4.831543e+01 1.560004e-02 1.109170e-02
4.833984e+01 1.150266e-02 1.105488e-02
4.836426e+01 8.862941e-03 1.101817e-02
4.838867e+01 1.349174e-02 1.098206e-02
4.841309e+01 1.141966e-02 1.094620e-02
4.843750e+01 3.707004e-03 1.091070e-02
4.846191e+01 9.801215e-03 1.087664e-02
4.848633e+01 1.090406e-02 1.084261e-02
4.851074e+01 6.955179e-03 1.081020e-02
4.853516e+01 8.264865e-03 1.077882e-02
4.855957e+01 1.526404e-02 1.074852e-02
4.858398e+01 1.606020e-02 1.071945e-02
4.860840e+01 7.122316e-03 1.069230e-02
4.863281e+01 1.071443e-02 1.066662e-02
4.865723e+01 1.381713e-02 1.064280e-02
4.868164e+01 8.504599e-03 1.062157e-02
4.870605e+01 6.994528e-03 1.060200e-02
4.873047e+01 7.406919e-03 1.058470e-02
4.875488e+01 1.073490e-02 1.056961e-02
4.877930e+01 1.312325e-02 1.055690e-02
4.880371e+01 4.508136e-03 1.054637e-02
4.882812e+01 1.514666e-02 1.053862e-02
4.885254e+01 1.470358e-02 1.053326e-02
4.887695e+01 3.549030e-03 1.053049e-02
4.890137e+01 9.162339e-03 1.053036e-02
4.892578e+01 5.770297e-03 1.053253e-02
4.895020e+01 1.193212e-02 1.053764e-02
4.897461e+01 1.209213e-02 1.054522e-02
4.899902e+01 3.858185e-03 1.055506e-02
4.902344e+01 1.300196e-02 1.056747e-02
4.904785e+01 1.457466e-02 1.058266e-02
4.907227e+01 7.732114e-03 1.059992e-02
4.909668e+01 8.037264e-03 1.061961e-02
4.912109e+01 1.486770e-02 1.064184e-02
4.914551e+01 1.082470e-02 1.066612e-02
4.916992e+01 6.491157e-03 1.069202e-02
4.919434e+01 1.245501e-02 1.071987e-02
4.921875e+01 7.721875e-03 1.074953e-02
4.924316e+01 8.120369e-03 1.078028e-02
4.926758e+01 1.419856e-02 1.081190e-02
4.929199e+01 8.042333e-03 1.084460e-02
4.931641e+01 1.258967e-02 1.087799e-02
4.934082e+01 1.236802e-02 1.091162e-02
4.936523e+01 8.406749e-03 1.094578e-02
4.938965e+01 1.169965e-02 1.097967e-02
4.941406e+01 8.770947e-03 1.101321e-02
4.943848e+01 6.809067e-03 1.104637e-02
4.946289e+01 1.274604e-02 1.107859e-02
4.948730e+01 9.223688e-03 1.110960e-02
4.951172e+01 1.115628e-02 1.113944e-02
4.953613e+01 5.290557e-03 1.116804e-02
4.956055e+01 1.603015e-02 1.119460e-02
4.958496e+01 1.362869e-02 1.121907e-02
4.960938e+01 6.957835e-03 1.124108e-02
4.963379e+01 1.163716e-02 1.126083e-02
4.965820e+01 1.531967e-02 1.127774e-02
4.968262e+01 6.230936e-03 1.129156e-02
4.970703e+01 1.775433e-02 1.130213e-02
4.973145e+01 1.522743e-02 1.130939e-02
4.975586e+01 8.837878e-03 1.131288e-02
4.978027e+01 7.037375e-03 1.131249e-02
4.980469e+01 1.521568e-02 1.130841e-02
4.982910e+01 1.647272e-02 1.130019e-02
4.985352e+01 9.840474e-03 1.128770e-02
4.987793e+01 1.043974e-02 1.127122e-02
4.990234e+01 1.423774e-02 1.125055e-02
4.992676e+01 1.553894e-02 1.122535e-02
4.995117e+01 1.313539e-02 1.119590e-02
4.997559e+01 2.131842e-02 1.116242e-02
5.000000e+01 1.034325e-02 1.112426e-02
5.002441e+01 2.188539e-02 1.108177e-02
5.004883e+01 1.272537e-02 1.103519e-02
5.007324e+01 1.510750e-02 1.098438e-02
5.009766e+01 1.256856e-02 1.092917e-02
5.012207e+01 1.249751e-02 1.087005e-02
5.014648e+01 1.233874e-02 1.080753e-02
5.017090e+01 1.089564e-02 1.074114e-02
5.019531e+01 1.203300e-02 1.067105e-02
5.021973e+01 9.800693e-03 1.059791e-02
5.024414e+01 1.171832e-02 1.052161e-02
5.026855e+01 9.078697e-03 1.044229e-02
5.029297e+01 1.139424e-02 1.036001e-02
5.031738e+01 8.586048e-03 1.027510e-02
5.034180e+01 1.101698e-02 1.018802e-02
5.036621e+01 8.229128e-03 1.009906e-02
5.039062e+01 1.062862e-02 1.000759e-02
5.041504e+01 8.022162e-03 9.914760e-03
5.043945e+01 1.027264e-02 9.820980e-03
5.046387e+01 7.915045e-03 9.725743e-03
5.048828e+01 9.902950e-03 9.629710e-03
5.051270e+01 7.826776e-03 9.532699e-03
5.053711e+01 9.515657e-03 9.435258e-03
5.056152e+01 7.776554e-03 9.337878e-03
5.058594e+01 9.176760e-03 9.240067e-03
5.061035e+01 7.776607e-03 9.142391e-03
5.063477e+01 8.867342e-03 9.045406e-03
5.065918e+01 7.755761e-03 8.948913e-03
5.068359e+01 8.544909e-03 8.852878e-03
5.070801e+01 7.712164e-03 8.757932e-03
5.073242e+01 8.258993e-03 8.664225e-03
5.075684e+01 7.696001e-03 8.571408e-03
5.078125e+01 8.032084e-03 8.480151e-03
5.080566e+01 7.668790e-03 8.390273e-03
5.083008e+01 7.804957e-03 8.301696e-03
5.085449e+01 7.594834e-03 8.215050e-03
5.087891e+01 7.588346e-03 8.129934e-03
5.090332e+01 7.529187e-03 8.046632e-03
5.092773e+01 7.432418e-03 7.965390e-03
5.095215e+01 7.479270e-03 7.885859e-03
5.097656e+01 7.294251e-03 7.808424e-03
5.100098e+01 7.388941e-03 7.732990e-03
5.102539e+01 7.141530e-03 7.659252e-03
5.104980e+01 7.286254e-03 7.587665e-03
5.107422e+01 7.024517e-03 7.517974e-03
5.109863e+01 7.217940e-03 7.450503e-03
5.112305e+01 6.942725e-03 7.384443e-03
5.114746e+01 7.135283e-03 7.320757e-03
5.117188e+01 6.834063e-03 7.258720e-03
5.119629e+01 7.025404e-03 7.198674e-03
5.122070e+01 6.729782e-03 7.140310e-03
5.124512e+01 6.946312e-03 7.083589e-03
5.126953e+01 6.665841e-03 7.028913e-03
5.129395e+01 6.885762e-03 6.975428e-03
5.131836e+01 6.587708e-03 6.923672e-03
5.134277e+01 6.792790e-03 6.873717e-03
5.136719e+01 6.484225e-03 6.825238e-03
5.139160e+01 6.710743e-03 6.777829e-03
5.141602e+01 6.413659e-03 6.731744e-03
5.144043e+01 6.665911e-03 6.687255e-03
5.146484e+01 6.353742e-03 6.643927e-03
5.148926e+01 6.602025e-03 6.601618e-03
5.151367e+01 6.257956e-03 6.560382e-03
5.153809e+01 6.521473e-03 6.520345e-03
5.156250e+01 6.174400e-03 6.480978e-03
5.158691e+01 6.478433e-03 6.443102e-03
5.161133e+01 6.123393e-03 6.405608e-03
5.163574e+01 6.438496e-03 6.369444e-03
5.166016e+01 6.048275e-03 6.333957e-03
5.168457e+01 6.364637e-03 6.299367e-03
5.170898e+01 5.958889e-03 6.265479e-03
5.173340e+01 6.309772e-03 6.232292e-03
5.175781e+01 5.908584e-03 6.199805e-03
5.178223e+01 6.281259e-03 6.167890e-03
5.180664e+01 5.858409e-03 6.136663e-03
5.183105e+01 6.220836e-03 6.105917e-03
5.185547e+01 5.776386e-03 6.075832e-03
5.187988e+01 6.152771e-03 6.046162e-03
5.190430e+01 5.720456e-03 6.017124e-03
5.192871e+01 6.120577e-03 5.988454e-03
5.195312e+01 5.688587e-03 5.960488e-03
5.197754e+01 6.077661e-03 5.932803e-03
5.200195e+01 5.625707e-03 5.905522e-03
5.202637e+01 6.004857e-03 5.878760e-03
5.205078e+01 5.561421e-03 5.852324e-03
5.207520e+01 5.960001e-03 5.826374e-03
5.209961e+01 5.534777e-03 5.800734e-03
5.212402e+01 5.932546e-03 5.775548e-03
5.214844e+01 5.492732e-03 5.750658e-03
5.217285e+01 5.869167e-03 5.726190e-03
5.219727e+01 5.426264e-03 5.702009e-03
5.222168e+01 5.810951e-03 5.678217e-03
5.224609e+01 5.390872e-03 5.654705e-03
5.227051e+01 5.788324e-03 5.631553e-03
5.229492e+01 5.366863e-03 5.608677e-03
5.231934e+01 5.744479e-03 5.586135e-03
5.234375e+01 5.307523e-03 5.563861e-03
5.236816e+01 5.679677e-03 5.541895e-03
5.239258e+01 5.258663e-03 5.520191e-03
5.241699e+01 5.650244e-03 5.498772e-03
5.244141e+01 5.241649e-03 5.477612e-03
5.246582e+01 5.623696e-03 5.456718e-03
5.249023e+01 5.199002e-03 5.436077e-03
5.251465e+01 5.564126e-03 5.415683e-03
5.253906e+01 5.140725e-03 5.395533e-03
5.256348e+01 5.519824e-03 5.375614e-03
5.258789e+01 5.120392e-03 5.355933e-03
5.261230e+01 5.503009e-03 5.336473e-03
5.263672e+01 5.096843e-03 5.317242e-03
5.266113e+01 5.456704e-03 5.298221e-03
5.268555e+01 5.042426e-03 5.279420e-03
5.270996e+01 5.399057e-03 5.260817e-03
5.273438e+01 5.009350e-03 5.242425e-03
5.275879e+01 5.378437e-03 5.224179e-03
5.278320e+01 5.000347e-03 5.206260e-03
5.280762e+01 5.349017e-03 5.188453e-03
5.283203e+01 4.958237e-03 5.170828e-03
5.285645e+01 5.288112e-03 5.153392e-03
5.288086e+01 4.914820e-03 5.136129e-03
5.290527e+01 5.253037e-03 5.119047e-03
5.292969e+01 4.906753e-03 5.102133e-03
5.295410e+01 5.236350e-03 5.085396e-03
5.297852e+01 4.884845e-03 5.068820e-03
5.300293e+01 5.184813e-03 5.052413e-03
5.302734e+01 4.836408e-03 5.036160e-03
5.305176e+01 5.134454e-03 5.020069e-03
5.307617e+01 4.818927e-03 5.004128e-03
5.310059e+01 5.119131e-03 4.988343e-03
5.312500e+01 4.812172e-03 4.972703e-03
5.314941e+01 5.084549e-03 4.957214e-03
5.317383e+01 4.770969e-03 4.941864e-03
5.319824e+01 5.027421e-03 4.926660e-03
5.322266e+01 4.738425e-03 4.911588e-03
5.324707e+01 5.002519e-03 4.896658e-03
5.327148e+01 4.737672e-03 4.881856e-03
5.329590e+01 4.984060e-03 4.867193e-03
5.332031e+01 4.711937e-03 4.852653e-03
5.334473e+01 4.931177e-03 4.838246e-03
5.336914e+01 4.669605e-03 4.823957e-03
5.339355e+01 4.890926e-03 4.809797e-03
5.341797e+01 4.662791e-03 4.795751e-03
5.344238e+01 4.879352e-03 4.781831e-03
5.346680e+01 4.655198e-03 4.768023e-03
5.349121e+01 4.840858e-03 4.754336e-03
5.351562e+01 4.613474e-03 4.740755e-03
5.354004e+01 4.788577e-03 4.727264e-03
5.356445e+01 4.593646e-03 4.713890e-03
5.358887e+01 4.771084e-03 4.700701e-03
5.361328e+01 4.596147e-03 4.687560e-03
5.363770e+01 4.749702e-03 4.674519e-03
5.366211e+01 4.567314e-03 4.661585e-03
5.368652e+01 4.695185e-03 4.648748e-03
5.371094e+01 4.534384e-03 4.636014e-03
5.373535e+01 4.663882e-03 4.623376e-03
5.375977e+01 4.536571e-03 4.610838e-03
5.378418e+01 4.652758e-03 4.598391e-03
5.380859e+01 4.525132e-03 4.586042e-03
5.383301e+01 4.608591e-03 4.573782e-03
5.385742e+01 4.487203e-03 4.561616e-03
5.388184e+01 4.563537e-03 4.549537e-03
5.390625e+01 4.477980e-03 4.537549e-03
5.393066e+01 4.551293e-03 4.525646e-03
5.395508e+01 4.480983e-03 4.513831e-03
5.397949e+01 4.524752e-03 4.502099e-03
5.400391e+01 4.448866e-03 4.490453e-03
5.402832e+01 4.472322e-03 4.478887e-03
5.405273e+01 4.424573e-03 4.467404e-03
5.407715e+01 4.450022e-03 4.456000e-03
5.410156e+01 4.431619e-03 4.444677e-03
5.412598e+01 4.438222e-03 4.433429e-03
5.415039e+01 4.414707e-03 4.422261e-03
5.417480e+01 4.390915e-03 4.411168e-03
5.419922e+01 4.380187e-03 4.400150e-03
5.422363e+01 4.353892e-03 4.389206e-03
5.424805e+01 4.378557e-03 4.378336e-03
5.427246e+01 4.347295e-03 4.367538e-03
5.429688e+01 4.378629e-03 4.356811e-03
5.432129e+01 4.315002e-03 4.346154e-03
5.434570e+01 4.344091e-03 4.335548e-03
5.437012e+01 4.267204e-03 4.325014e-03
5.439453e+01 4.328724e-03 4.314612e-03
5.441895e+01 4.253932e-03 4.304230e-03
5.444336e+01 4.336841e-03 4.293913e-03
5.446777e+01 4.238573e-03 4.283662e-03
5.449219e+01 4.314769e-03 4.273475e-03
5.451660e+01 4.189911e-03 4.263353e-03
5.454102e+01 4.284906e-03 4.253295e-03
5.456543e+01 4.163363e-03 4.243300e-03
5.458984e+01 4.290871e-03 4.233368e-03
5.461426e+01 4.157218e-03 4.223496e-03
5.463867e+01 4.285145e-03 4.213684e-03
5.466309e+01 4.120822e-03 4.203932e-03
5.468750e+01 4.250410e-03 4.194241e-03
5.471191e+01 4.079604e-03 4.184608e-03
5.473633e+01 4.243271e-03 4.175036e-03
5.476074e+01 4.072772e-03 4.165519e-03
5.478516e+01 4.250452e-03 4.156061e-03
5.480957e+01 4.053001e-03 4.146656e-03
5.483398e+01 4.221977e-03 4.137310e-03
5.485840e+01 4.006791e-03 4.128018e-03
5.488281e+01 4.199224e-03 4.118784e-03
5.490723e+01 3.989112e-03 4.109601e-03
5.493164e+01 4.208294e-03 4.100476e-03
5.495605e+01 3.983744e-03 4.091400e-03
5.498047e+01 4.195497e-03 4.082380e-03
5.500488e+01 3.943811e-03 4.073409e-03
5.502930e+01 4.162236e-03 4.064495e-03
5.505371e+01 3.911647e-03 4.055629e-03
5.507812e+01 4.161388e-03 4.046819e-03
5.510254e+01 3.910119e-03 4.038055e-03
5.512695e+01 4.163985e-03 4.029314e-03
5.515137e+01 3.885667e-03 4.020661e-03
5.517578e+01 4.132109e-03 4.012038e-03
5.520020e+01 3.844141e-03 4.003512e-03
5.522461e+01 4.115015e-03 3.994997e-03
5.524902e+01 3.836410e-03 3.986532e-03
5.527344e+01 4.124867e-03 3.978112e-03
5.529785e+01 3.827902e-03 3.969742e-03
5.532227e+01 4.104678e-03 3.961415e-03
5.534668e+01 3.787390e-03 3.953139e-03
5.537109e+01 4.074382e-03 3.944907e-03
5.539551e+01 3.765392e-03 3.936726e-03
5.541992e+01 4.078718e-03 3.928586e-03
5.544434e+01 3.767191e-03 3.920494e-03
5.546875e+01 4.074703e-03 3.912443e-03
5.549316e+01 3.738189e-03 3.904440e-03
5.551758e+01 4.040639e-03 3.896478e-03
5.554199e+01 3.703127e-03 3.888566e-03
5.556641e+01 4.030811e-03 3.880693e-03
5.559082e+01 3.703646e-03 3.872868e-03
5.561523e+01 4.037569e-03 3.865080e-03
5.563965e+01 3.691279e-03 3.857339e-03
5.566406e+01 4.011603e-03 3.849635e-03
5.568848e+01 3.652464e-03 3.841979e-03
5.571289e+01 3.985266e-03 3.834361e-03
5.573730e+01 3.641230e-03 3.826790e-03
5.576172e+01 3.992688e-03 3.819254e-03
5.578613e+01 3.643117e-03 3.811763e-03
5.581055e+01 3.980644e-03 3.804307e-03
5.583496e+01 3.611350e-03 3.796896e-03
5.585938e+01 3.946282e-03 3.789521e-03
5.588379e+01 3.585667e-03 3.782192e-03
5.590820e+01 3.942075e-03 3.774880e-03
5.593262e+01 3.591838e-03 3.767624e-03
5.595703e+01 3.944501e-03 3.760409e-03
5.598145e+01 3.575226e-03 3.753230e-03
5.600586e+01 3.912399e-03 3.746091e-03
5.603027e+01 3.540987e-03 3.739015e-03
5.605469e+01 3.891892e-03 3.731953e-03
5.607910e+01 3.539519e-03 3.724925e-03
5.610352e+01 3.899138e-03 3.717937e-03
5.612793e+01 3.538898e-03 3.710982e-03
5.615234e+01 3.880355e-03 3.704067e-03
5.617676e+01 3.506163e-03 3.697184e-03
5.620117e+01 3.846530e-03 3.690342e-03
5.622559e+01 3.491559e-03 3.683530e-03
5.625000e+01 3.847159e-03 3.676759e-03
5.627441e+01 3.500419e-03 3.670017e-03
5.629883e+01 3.843612e-03 3.663314e-03
5.632324e+01 3.479246e-03 3.656641e-03
5.634766e+01 3.808195e-03 3.650007e-03
5.637207e+01 3.451580e-03 3.643402e-03
5.639648e+01 3.793427e-03 3.636835e-03
5.642090e+01 3.458514e-03 3.630296e-03
5.644531e+01 3.798669e-03 3.623795e-03
5.646973e+01 3.454430e-03 3.617321e-03
5.649414e+01 3.772634e-03 3.610884e-03
5.651855e+01 3.422955e-03 3.604474e-03
5.654297e+01 3.742408e-03 3.598101e-03
5.656738e+01 3.418084e-03 3.591755e-03
5.659180e+01 3.746665e-03 3.585445e-03
5.661621e+01 3.426863e-03 3.579160e-03
5.664062e+01 3.735346e-03 3.572910e-03
5.666504e+01 3.403346e-03 3.566686e-03
5.668945e+01 3.697849e-03 3.560482e-03
5.671387e+01 3.384218e-03 3.554312e-03
5.673828e+01 3.689513e-03 3.548186e-03
5.676270e+01 3.396024e-03 3.542074e-03
5.678711e+01 3.691026e-03 3.536007e-03
5.681152e+01 3.387426e-03 3.529951e-03
